Drug A,Drug B,Strain,Bliss Score,Interaction Type,Method,PMID,Drug A Inchikey,Drug B Inchikey,Specie,Drug Pair
novobiocin,lmipenem,salmonella typhimurium lt2,-0.06,Additivity,Bliss,29973719,YJQPYGGHQPGBLI-KGSXXDOSSA-N,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,salmonella typhimurium,"('YJQPYGGHQPGBLI-KGSXXDOSSA-N', 'ZSKVGTPCRGIANV-ZXFLCMHBSA-N')"
novobiocin,chlorhexidine,salmonella typhimurium lt2,-0.18,Synergy,Bliss,29973719,YJQPYGGHQPGBLI-KGSXXDOSSA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,salmonella typhimurium,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
novobiocin,pyocyanin,salmonella typhimurium lt2,0.07,Additivity,Bliss,29973719,YJQPYGGHQPGBLI-KGSXXDOSSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,salmonella typhimurium,"('YJQPYGGHQPGBLI-KGSXXDOSSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
novobiocin,spectinomycin,escherichia coli bw25113,0.11,Additivity,Bliss,29973719,YJQPYGGHQPGBLI-KGSXXDOSSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,escherichia coli,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
novobiocin,spectinomycin,escherichia coli iai1,0.18,Antagonism,Bliss,29973719,YJQPYGGHQPGBLI-KGSXXDOSSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,escherichia coli,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
novobiocin,spectinomycin,salmonella typhimurium 14028,0.28,Antagonism,Bliss,29973719,YJQPYGGHQPGBLI-KGSXXDOSSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,salmonella typhimurium,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
novobiocin,spectinomycin,salmonella typhimurium lt2,-0.07,Additivity,Bliss,29973719,YJQPYGGHQPGBLI-KGSXXDOSSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,salmonella typhimurium,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
oxacillin,penicillin g,escherichia coli bw25113,-0.24,Synergy,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,escherichia coli,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,piperacillin,escherichia coli bw25113,-0.07,Additivity,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,IVBHGBMCVLDMKU-GXNBUGAJSA-N,escherichia coli,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,polymyxin b,escherichia coli bw25113,0.64,Antagonism,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,WQVJHHACXVLGBL-BPJDFBQWSA-N,escherichia coli,"('UWYHMGVUTGAWSP-JKIFEVAISA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
oxacillin,piperacillin,escherichia coli iai1,-0.19,Synergy,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,IVBHGBMCVLDMKU-GXNBUGAJSA-N,escherichia coli,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,penicillin g,escherichia coli iai1,-0.71,Synergy,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,escherichia coli,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,polymyxin b,escherichia coli iai1,0.05,Additivity,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,WQVJHHACXVLGBL-BPJDFBQWSA-N,escherichia coli,"('UWYHMGVUTGAWSP-JKIFEVAISA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
oxacillin,penicillin g,pseudomonas aeruginosa pa14,-0.04,Additivity,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,pseudomonas aeruginosa,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,tobramycin,pseudomonas aeruginosa pa14,0.04,Additivity,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,pseudomonas aeruginosa,"('NLVFBUXFDBBNBW-PBSUHMDJSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,chlorhexidine,pseudomonas aeruginosa pa14,0.4,Antagonism,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,pseudomonas aeruginosa,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,penicillin g,pseudomonas aeruginosa pao1,-0.1,Synergy,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,pseudomonas aeruginosa,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,tobramycin,pseudomonas aeruginosa pao1,-0.13,Synergy,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,pseudomonas aeruginosa,"('NLVFBUXFDBBNBW-PBSUHMDJSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,chlorhexidine,pseudomonas aeruginosa pao1,0.1,Additivity,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,pseudomonas aeruginosa,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,amoxycillin,escherichia coli bw25113,-0.55,Synergy,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,escherichia coli,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,amoxycillin,escherichia coli iai1,-0.65,Synergy,Bliss,29973719,UWYHMGVUTGAWSP-JKIFEVAISA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,escherichia coli,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
penicillin g,puromycin,salmonella typhimurium 14028,0.08,Additivity,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,salmonella typhimurium,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'RXWNCPJZOCPEPQ-NVWDDTSBSA-N')"
penicillin g,pyocyanin,salmonella typhimurium 14028,0.1,Additivity,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,salmonella typhimurium,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
penicillin g,puromycin,salmonella typhimurium lt2,0.1,Antagonism,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,salmonella typhimurium,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'RXWNCPJZOCPEPQ-NVWDDTSBSA-N')"
penicillin g,pyocyanin,salmonella typhimurium lt2,0.24,Antagonism,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,salmonella typhimurium,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
penicillin g,amoxycillin,escherichia coli bw25113,-0.1,Additivity,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,escherichia coli,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
penicillin g,cefsulodin,escherichia coli bw25113,-0.06,Additivity,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,SYLKGLMBLAAGSC-QLVMHMETSA-N,escherichia coli,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'SYLKGLMBLAAGSC-QLVMHMETSA-N')"
penicillin g,piperacillin,escherichia coli bw25113,-0.04,Additivity,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,IVBHGBMCVLDMKU-GXNBUGAJSA-N,escherichia coli,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'JGSARLDLIJGVTE-MBNYWOFBSA-N')"
penicillin g,trimethoprim,escherichia coli bw25113,-0.08,Additivity,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,escherichia coli,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'JGSARLDLIJGVTE-MBNYWOFBSA-N')"
penicillin g,amoxycillin,escherichia coli iai1,-0.22,Synergy,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,escherichia coli,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
penicillin g,cefsulodin,escherichia coli iai1,-0.32,Synergy,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,SYLKGLMBLAAGSC-QLVMHMETSA-N,escherichia coli,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'SYLKGLMBLAAGSC-QLVMHMETSA-N')"
penicillin g,piperacillin,escherichia coli iai1,-0.14,Synergy,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,IVBHGBMCVLDMKU-GXNBUGAJSA-N,escherichia coli,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'JGSARLDLIJGVTE-MBNYWOFBSA-N')"
penicillin g,trimethoprim,escherichia coli iai1,0.11,Antagonism,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,escherichia coli,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'JGSARLDLIJGVTE-MBNYWOFBSA-N')"
penicillin g,trimethoprim,salmonella typhimurium 14028,0.1,Antagonism,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,salmonella typhimurium,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'JGSARLDLIJGVTE-MBNYWOFBSA-N')"
penicillin g,trimethoprim,salmonella typhimurium lt2,-0.05,Additivity,Bliss,29973719,JGSARLDLIJGVTE-MBNYWOFBSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,salmonella typhimurium,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'JGSARLDLIJGVTE-MBNYWOFBSA-N')"
piperacillin,lmipenem,pseudomonas aeruginosa pa14,-0.06,Additivity,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,pseudomonas aeruginosa,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'ZSKVGTPCRGIANV-ZXFLCMHBSA-N')"
piperacillin,tobramycin,pseudomonas aeruginosa pa14,-0.13,Synergy,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,pseudomonas aeruginosa,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'NLVFBUXFDBBNBW-PBSUHMDJSA-N')"
piperacillin,lmipenem,pseudomonas aeruginosa pao1,0.57,Antagonism,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,pseudomonas aeruginosa,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'ZSKVGTPCRGIANV-ZXFLCMHBSA-N')"
piperacillin,tobramycin,pseudomonas aeruginosa pao1,-0.48,Synergy,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,pseudomonas aeruginosa,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'NLVFBUXFDBBNBW-PBSUHMDJSA-N')"
piperacillin,tobramycin,salmonella typhimurium 14028,-0.29,Synergy,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,salmonella typhimurium,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'NLVFBUXFDBBNBW-PBSUHMDJSA-N')"
piperacillin,pyocyanin,salmonella typhimurium 14028,0.14,Antagonism,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,salmonella typhimurium,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
piperacillin,tobramycin,salmonella typhimurium lt2,-0.58,Synergy,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,salmonella typhimurium,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'NLVFBUXFDBBNBW-PBSUHMDJSA-N')"
piperacillin,pyocyanin,salmonella typhimurium lt2,0.12,Antagonism,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,salmonella typhimurium,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
piperacillin,amoxycillin,escherichia coli bw25113,-0.19,Synergy,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,escherichia coli,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
piperacillin,cefsulodin,escherichia coli bw25113,-0.31,Synergy,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,SYLKGLMBLAAGSC-QLVMHMETSA-N,escherichia coli,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'SYLKGLMBLAAGSC-QLVMHMETSA-N')"
piperacillin,amoxycillin,escherichia coli iai1,-0.29,Synergy,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,escherichia coli,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
piperacillin,cefsulodin,escherichia coli iai1,-0.45,Synergy,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,SYLKGLMBLAAGSC-QLVMHMETSA-N,escherichia coli,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'SYLKGLMBLAAGSC-QLVMHMETSA-N')"
piperacillin,amoxycillin,pseudomonas aeruginosa pa14,0.08,Additivity,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,pseudomonas aeruginosa,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
piperacillin,amoxycillin,pseudomonas aeruginosa pao1,0.31,Antagonism,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,pseudomonas aeruginosa,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
piperacillin,trimethoprim,salmonella typhimurium 14028,0.18,Antagonism,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,salmonella typhimurium,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'IVBHGBMCVLDMKU-GXNBUGAJSA-N')"
piperacillin,amoxycillin,salmonella typhimurium 14028,-0.47,Synergy,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,salmonella typhimurium,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
piperacillin,cefsulodin,salmonella typhimurium 14028,0.04,Additivity,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,SYLKGLMBLAAGSC-QLVMHMETSA-N,salmonella typhimurium,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'SYLKGLMBLAAGSC-QLVMHMETSA-N')"
piperacillin,trimethoprim,salmonella typhimurium lt2,0.13,Antagonism,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,salmonella typhimurium,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'IVBHGBMCVLDMKU-GXNBUGAJSA-N')"
piperacillin,amoxycillin,salmonella typhimurium lt2,-0.59,Synergy,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,salmonella typhimurium,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
piperacillin,cefsulodin,salmonella typhimurium lt2,0.16,Antagonism,Bliss,29973719,IVBHGBMCVLDMKU-GXNBUGAJSA-N,SYLKGLMBLAAGSC-QLVMHMETSA-N,salmonella typhimurium,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'SYLKGLMBLAAGSC-QLVMHMETSA-N')"
polymyxin b,trimethoprim,escherichia coli bw25113,0.06,Additivity,Bliss,29973719,WQVJHHACXVLGBL-BPJDFBQWSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,escherichia coli,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
polymyxin b,rifampicin,escherichia coli bw25113,-0.24,Additivity,Bliss,29973719,WQVJHHACXVLGBL-BPJDFBQWSA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,escherichia coli,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
polymyxin b,trimethoprim,escherichia coli iai1,-0.12,Synergy,Bliss,29973719,WQVJHHACXVLGBL-BPJDFBQWSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,escherichia coli,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
polymyxin b,rifampicin,escherichia coli iai1,-0.28,Synergy,Bliss,29973719,WQVJHHACXVLGBL-BPJDFBQWSA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,escherichia coli,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
polymyxin b,chlorhexidine,pseudomonas aeruginosa pa14,-0.62,Synergy,Bliss,29973719,WQVJHHACXVLGBL-BPJDFBQWSA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,pseudomonas aeruginosa,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
polymyxin b,doxorubicin,pseudomonas aeruginosa pa14,-0.13,Synergy,Bliss,29973719,WQVJHHACXVLGBL-BPJDFBQWSA-N,AOJJSUZBOXZQNB-TZSSRYMLSA-N,pseudomonas aeruginosa,"('AOJJSUZBOXZQNB-TZSSRYMLSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
polymyxin b,chlorhexidine,pseudomonas aeruginosa pao1,-0.61,Synergy,Bliss,29973719,WQVJHHACXVLGBL-BPJDFBQWSA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,pseudomonas aeruginosa,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
polymyxin b,doxorubicin,pseudomonas aeruginosa pao1,-0.03,Additivity,Bliss,29973719,WQVJHHACXVLGBL-BPJDFBQWSA-N,AOJJSUZBOXZQNB-TZSSRYMLSA-N,pseudomonas aeruginosa,"('AOJJSUZBOXZQNB-TZSSRYMLSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
polymyxin b,rifampicin,salmonella typhimurium 14028,-0.57,Synergy,Bliss,29973719,WQVJHHACXVLGBL-BPJDFBQWSA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,salmonella typhimurium,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
polymyxin b,rifampicin,salmonella typhimurium lt2,-0.52,Synergy,Bliss,29973719,WQVJHHACXVLGBL-BPJDFBQWSA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,salmonella typhimurium,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
polymyxin b,amoxycillin,salmonella typhimurium 14028,0.07,Additivity,Bliss,29973719,WQVJHHACXVLGBL-BPJDFBQWSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,salmonella typhimurium,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
polymyxin b,amoxycillin,salmonella typhimurium lt2,0.15,Antagonism,Bliss,29973719,WQVJHHACXVLGBL-BPJDFBQWSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,salmonella typhimurium,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
spectinomycin,bleomycin,escherichia coli bw25113,0.13,Antagonism,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,OYVAGSVQBOHSSS-WXFSZRTFSA-O,escherichia coli,"('OYVAGSVQBOHSSS-WXFSZRTFSA-O', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
spectinomycin,trimethoprim,escherichia coli bw25113,0.14,Antagonism,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,escherichia coli,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
spectinomycin,pyocyanin,escherichia coli bw25113,0.21,Antagonism,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,escherichia coli,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
spectinomycin,trimethoprim,escherichia coli iai1,0.09,Additivity,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,escherichia coli,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
spectinomycin,bleomycin,escherichia coli iai1,0.17,Antagonism,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,OYVAGSVQBOHSSS-WXFSZRTFSA-O,escherichia coli,"('OYVAGSVQBOHSSS-WXFSZRTFSA-O', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
spectinomycin,pyocyanin,escherichia coli iai1,0.14,Additivity,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,escherichia coli,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
spectinomycin,chlorhexidine,pseudomonas aeruginosa pa14,0.06,Additivity,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,pseudomonas aeruginosa,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
spectinomycin,chlorhexidine,pseudomonas aeruginosa pao1,0.16,Antagonism,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,pseudomonas aeruginosa,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
spectinomycin,trimethoprim,salmonella typhimurium 14028,0.05,Additivity,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,salmonella typhimurium,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
spectinomycin,puromycin,salmonella typhimurium 14028,0.06,Additivity,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,salmonella typhimurium,"('RXWNCPJZOCPEPQ-NVWDDTSBSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
spectinomycin,chlorhexidine,salmonella typhimurium 14028,0.03,Additivity,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,salmonella typhimurium,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
spectinomycin,trimethoprim,salmonella typhimurium lt2,0.13,Antagonism,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,salmonella typhimurium,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
spectinomycin,puromycin,salmonella typhimurium lt2,0.11,Antagonism,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,salmonella typhimurium,"('RXWNCPJZOCPEPQ-NVWDDTSBSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
spectinomycin,chlorhexidine,salmonella typhimurium lt2,0.11,Antagonism,Bliss,29973719,UNFWWIHTNXNPBV-WXKVUWSESA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,salmonella typhimurium,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
